line,air_key,class_token,internal_class,flags,class_source,class_source_kind,class_sha256,java_major,super_class,spawn_declared_here,flight_models,flight_model_property_class,flight_model_verification,cockpit_classes,cockpit_property_class,missing_cockpit_classes,player_classification,mesh_names,status,findings
424,N1K2-Ja,air.N1K2JA,com/maddox/il2/objects/air/N1K2JA,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\N1K2JA.class,selector-dump,9E474E1EA42D875BE5700EA2093EF477734C94C62E842BB4B5C637045E2461A5,47,com/maddox/il2/objects/air/N1K,True,FlightModels/N1K2-Ja.fmd,com/maddox/il2/objects/air/N1K2JA,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitN1K2JA,com/maddox/il2/objects/air/N1K2JA,,player-capable-static,3DO/Plane/N1K2-Ja(Multi1)/hier.him | 3DO/Plane/N1K2-Ja(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
425,MS406,air.MS406,com/maddox/il2/objects/air/MS406,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\MS406.class,selector-dump,0CD39A1C1DDB3E031180A50E22E9062A76A4077D581D50D6672EFC6F7C7C8AFD,47,com/maddox/il2/objects/air/MS400X,True,FlightModels/MS406.fmd,com/maddox/il2/objects/air/MS406,reference-only-buttons-not-extracted,,,,probable-ai-only,3DO/Plane/MS406(Multi1)/hier.him | 3DO/Plane/MS406(fi)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified | no usable cockpitClass declaration found; treat as AI-only until runtime proof
426,MS410,air.MS410,com/maddox/il2/objects/air/MS410,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\MS410.class,selector-dump,FD86FD6F1E0D02BE30A583B896B466A569338B6A2A08EBAA3B33D49E4DE1B5F3,47,com/maddox/il2/objects/air/MS400X,True,FlightModels/MS410.fmd,com/maddox/il2/objects/air/MS410,reference-only-buttons-not-extracted,,,,probable-ai-only,3DO/Plane/MS410(Multi1)/hier.him | 3DO/Plane/MS410(fi)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified | no usable cockpitClass declaration found; treat as AI-only until runtime proof
427,MS-Morko,air.MSMORKO,com/maddox/il2/objects/air/MSMORKO,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\F83620787F680B3C,loose,5A3979AC66970D0A7CD8B52B8EF6DF34AB6A63796A7BCB63A794498DDC369140,45,com/maddox/il2/objects/air/MS400X,True,FlightModels/MSMorko.fmd,com/maddox/il2/objects/air/MSMORKO,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitTYPHOON1B,com/maddox/il2/objects/air/MSMORKO,,player-capable-static,3DO/Plane/MSMorko(Multi1)/hier.him | 3DO/Plane/MSMorko(fi)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
428,MsMorko410,air.MSMORKO410,com/maddox/il2/objects/air/MSMORKO410,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\827877E29C9C72B8,loose,33A30D2FD7BA2EAC0F23EC4D6846677C33FB978F39914751ADDD4E3D53643EF9,47,com/maddox/il2/objects/air/MS400X,True,FlightModels/MSMORKO410.fmd,com/maddox/il2/objects/air/MSMORKO410,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitMC_202,com/maddox/il2/objects/air/MSMORKO410,,player-capable-static,3DO/Plane/MSMORKO410/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
429,G4M1_11,air.G4M1_11,com/maddox/il2/objects/air/G4M1_11,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\G4M1_11.class,selector-dump,BD306469F9D8D09708E44E79E8850922744F15430152E33430C9C96FA70B0305,47,com/maddox/il2/objects/air/G4M,True,FlightModels/G4M1-11.fmd,com/maddox/il2/objects/air/G4M1_11,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitG4M1_11 | com/maddox/il2/objects/air/CockpitG4M1_11_AGunner | com/maddox/il2/objects/air/CockpitG4M1_11_Bombardier | com/maddox/il2/objects/air/CockpitG4M1_11_LGunner | com/maddox/il2/objects/air/CockpitG4M1_11_NGunner | com/maddox/il2/objects/air/CockpitG4M1_11_RGunner | com/maddox/il2/objects/air/CockpitG4M1_11_TGunner,com/maddox/il2/objects/air/G4M1_11,,player-capable-static,3DO/Plane/G4M1-11(Multi1)/hier.him | 3DO/Plane/G4M1-11(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
430,G4M2E,air.G4M2E,com/maddox/il2/objects/air/G4M2E,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\A3C417DEFD89F93C,loose,9021C5277D9320101967319936E44683E3F2B3DD32DF5C726C9283B44BB35E40,47,com/maddox/il2/objects/air/G4M,True,FlightModels/G4M1-11.fmd,com/maddox/il2/objects/air/G4M2E,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitG4M2E | com/maddox/il2/objects/air/CockpitG4M2E_AGunner | com/maddox/il2/objects/air/CockpitG4M2E_TGunner,com/maddox/il2/objects/air/G4M2E,,player-capable-static,3DO/Plane/G4M2E(Multi1)/hier.him | 3DO/Plane/G4M2E(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
431,J2M3,air.J2M3,com/maddox/il2/objects/air/J2M3,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\J2M3.class,selector-dump,D98F5A81AB4981319B6EE516E93FEED08EE4816BD3A5636935789773DA00BD99,47,com/maddox/il2/objects/air/J2M,True,FlightModels/J2M3.fmd,com/maddox/il2/objects/air/J2M3,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitJ2M3,com/maddox/il2/objects/air/J2M3,,player-capable-static,3DO/Plane/J2M3(Multi1)/hier.him | 3DO/Plane/J2M3(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
432,J2M5,air.J2M5,com/maddox/il2/objects/air/J2M5,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\J2M5.class,selector-dump,5DD66D592C2C8357321378C2120835BAF300F560B6941F46CB010D5E286F0B5A,47,com/maddox/il2/objects/air/J2M,True,FlightModels/J2M5.fmd,com/maddox/il2/objects/air/J2M5,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitJ2M5,com/maddox/il2/objects/air/J2M5,,player-capable-static,3DO/Plane/J2M5(Multi1)/hier.him | 3DO/Plane/J2M5(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
433,A5M4,air.A5M4,com/maddox/il2/objects/air/A5M4,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\3E3BF8D0F6EA1C7A,loose,5D720C92E4C659479A7942F0C70C7D06BAEFF08E37E97BF2E41A3F8616CDF975,47,com/maddox/il2/objects/air/A5M,True,FlightModels/A5M4.fmd,com/maddox/il2/objects/air/A5M4,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA5M4,com/maddox/il2/objects/air/A5M4,,player-capable-static,3DO/Plane/A5M4(Multi1)/hier.him | 3DO/Plane/A5M4(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
434,A6M2,air.A6M2,com/maddox/il2/objects/air/A6M2,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M2.class,selector-dump,CC7F892778C7E4AEDB3F0EC4425836998AF4092B75241D390A3CD896F87D9652,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M2.fmd,com/maddox/il2/objects/air/A6M2,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M2,com/maddox/il2/objects/air/A6M2,,player-capable-static,3DO/Plane/A6M2(Multi1)/hier.him | 3DO/Plane/A6M2(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
435,A6M2-21,air.A6M2_21,com/maddox/il2/objects/air/A6M2_21,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M2_21.class,selector-dump,BF95EB0FB2326E7B6112262A8282B4EF51244A33E77E96A9B7BE563CC1C58C3F,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M2-21.fmd,com/maddox/il2/objects/air/A6M2_21,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M2,com/maddox/il2/objects/air/A6M2_21,,player-capable-static,3DO/Plane/A6M2-21(Multi1)/hier.him | 3DO/Plane/A6M2-21(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
436,A6M2-N,air.A6M2N,com/maddox/il2/objects/air/A6M2N,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M2N.class,selector-dump,6EE7629379DDB465037234B97E9F9BAA09338BB2E839814A1C6212BA2C631350,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M2N.fmd,com/maddox/il2/objects/air/A6M2N,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M2N,com/maddox/il2/objects/air/A6M2N,,player-capable-static,3DO/Plane/A6M2-N(Multi1)/hier.him | 3DO/Plane/A6M2-N(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
437,A6M3,air.A6M3,com/maddox/il2/objects/air/A6M3,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M3.class,selector-dump,7F2C83D58E6E61FA213284B1D342E5C8876EFD7BE14462D0CF63B3DA0D5F2A39,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M3.fmd,com/maddox/il2/objects/air/A6M3,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M2,com/maddox/il2/objects/air/A6M3,,player-capable-static,3DO/Plane/A6M3(Multi1)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
438,A6M5,air.A6M5,com/maddox/il2/objects/air/A6M5,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M5.class,selector-dump,FBA0C656850451255697583AB5EF404AC0CBD477BB4A08E66F2E3C4C939A46D4,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M5a.fmd,com/maddox/il2/objects/air/A6M5,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M5a,com/maddox/il2/objects/air/A6M5,,player-capable-static,3DO/Plane/A6M5(Multi1)/hier.him | 3DO/Plane/A6M5(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
439,A6M5a,air.A6M5A,com/maddox/il2/objects/air/A6M5A,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M5A.class,selector-dump,6A8C242BB92C5313AE53F043F7A733AEB9367CC91465126D4904225D1DDEC400,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M5a.fmd,com/maddox/il2/objects/air/A6M5A,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M5a,com/maddox/il2/objects/air/A6M5A,,player-capable-static,3DO/Plane/A6M5a(Multi1)/hier.him | 3DO/Plane/A6M5a(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
440,A6M5b,air.A6M5B,com/maddox/il2/objects/air/A6M5B,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M5B.class,selector-dump,8B2097C7EAA3E82C0C4F8DE3CFA75539F97048D246100BD70522252EAEDE72C1,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M5b.fmd,com/maddox/il2/objects/air/A6M5B,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M5b,com/maddox/il2/objects/air/A6M5B,,player-capable-static,3DO/Plane/A6M5b(Multi1)/hier.him | 3DO/Plane/A6M5b(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
441,A6M5c,air.A6M5C,com/maddox/il2/objects/air/A6M5C,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M5C.class,selector-dump,3C1D3CA24086A078151E7E55E19BBD130AD1B16FEFFAF6D7FA46E8F7EA253265,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M5c.fmd,com/maddox/il2/objects/air/A6M5C,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M5c,com/maddox/il2/objects/air/A6M5C,,player-capable-static,3DO/Plane/A6M5c(Multi1)/hier.him | 3DO/Plane/A6M5c(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
442,A6M7_Model62,air.A6M7_62,com/maddox/il2/objects/air/A6M7_62,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M7_62.class,selector-dump,5B8B0D70E1F998C07C661843D8F169B5CE8750B7F9E69C846FA931C5B5233BAF,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M7_Model62.fmd,com/maddox/il2/objects/air/A6M7_62,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M7_62,com/maddox/il2/objects/air/A6M7_62,,player-capable-static,3DO/Plane/A6M7(Multi1)/hier.him | 3DO/Plane/A6M7(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
443,A6M7_Model63,air.A6M7_63,com/maddox/il2/objects/air/A6M7_63,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\A6M7_63.class,selector-dump,399E5B87A0D988C27A20B854A53E27C002C4DBEC656D51F575EFE57896CE58B0,47,com/maddox/il2/objects/air/A6M,True,FlightModels/A6M7_Model63.fmd,com/maddox/il2/objects/air/A6M7_63,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitA6M7_63,com/maddox/il2/objects/air/A6M7_63,,player-capable-static,3DO/Plane/A6M7(Multi1)/hier.him | 3DO/Plane/A6M7(ja)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
444,Bf-109B-2,air.BF_109B2,com/maddox/il2/objects/air/BF_109B2,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\BB9992DC668071B4,loose,9ED585F66F67C8CE2EDCCF74C57B5969F0A7355C7ADB44E260F17E526EE13614,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109B-2.fmd,com/maddox/il2/objects/air/BF_109B2,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109Bx,com/maddox/il2/objects/air/BF_109B2,,player-capable-static,3DO/Plane/Bf-109B-2/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
445,Bf-109E-1,air.BF_109E1,com/maddox/il2/objects/air/BF_109E1,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\683C92B6203A5A3A,loose,BB6525598F3375A2C5CFE4B6C01FF1CC69C84B5706D97BD4AE058E0FFF874797,47,com/maddox/il2/objects/air/BF_109E4,True,FlightModels/Bf-109E-4.fmd,com/maddox/il2/objects/air/BF_109E1,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109Ex,com/maddox/il2/objects/air/BF_109E1,,player-capable-static,3DO/Plane/Bf-109E-1/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
446,Bf-109E-1_Late,air.BF_109E1early,com/maddox/il2/objects/air/BF_109E1early,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\00931880C31CAD8A,loose,09E45D95DAC017CADFC33EAF7AF7671275E9A5C5BCA2A8E7B2F4DB1D7639022E,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-4.fmd,com/maddox/il2/objects/air/BF_109E1early,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109Ex,com/maddox/il2/objects/air/BF_109E1early,,player-capable-static,3DO/Plane/Bf-109E-4(sk)/hier.him | 3DO/Plane/Bf-109E-4/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
447,Bf-109E-3,air.BF_109E3,com/maddox/il2/objects/air/BF_109E3,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\76BF23783CFB3860,loose,2AB381E15A484DE46590319A3578D400C01373B226F8786D02D6E5D5CE412C9F,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-4.fmd,com/maddox/il2/objects/air/BF_109E3,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109E3,com/maddox/il2/objects/air/BF_109E3,,player-capable-static,3DO/Plane/Bf-109E-3/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
448,Bf-109E-4,air.BF_109E4,com/maddox/il2/objects/air/BF_109E4,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\E1D669FC512B93CE,loose,BDE248D0E5249E2D32E2D2C1D4A5CBA004F7C178F68BDD34C8A7B5A2FB63616B,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-4.fmd,com/maddox/il2/objects/air/BF_109E4,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109Ex,com/maddox/il2/objects/air/BF_109E4,,player-capable-static,3DO/Plane/Bf-109E-4(sk)/hier.him | 3DO/Plane/Bf-109E-4/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
449,Bf-109E-4/B,air.BF_109E4B,com/maddox/il2/objects/air/BF_109E4B,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\57ED128E6F50CFC0,loose,E96D54EBDEED9887D9720D6254F166168F151900EAD96D15246923F7A29CD339,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-4B.fmd,com/maddox/il2/objects/air/BF_109E4B,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109Ex,com/maddox/il2/objects/air/BF_109E4B,,player-capable-static,3do/plane/Bf-109E-4B/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
450,Bf-109E-4N,air.BF_109E4N,com/maddox/il2/objects/air/BF_109E4N,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\20B19C7676C0329E,loose,6EE444702105673C88F8A4BAD949BEFD08E7F322C5DC05A23160F6975FC79462,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-4N.fmd,com/maddox/il2/objects/air/BF_109E4N,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109E4N,com/maddox/il2/objects/air/BF_109E4N,,player-capable-static,3DO/Plane/Bf-109E-4N/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
451,Bf-109E-7,air.BF_109E7,com/maddox/il2/objects/air/BF_109E7,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\EF98B7E659118DDE,loose,7E14AB062B61595E46E2DBE0005093CA5E18E9CB5F0A19F48E2FD5741F3009A2,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-7.fmd,com/maddox/il2/objects/air/BF_109E7,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109Ex,com/maddox/il2/objects/air/BF_109E7,,player-capable-static,3do/plane/Bf-109E-7(sk)/hier.him | 3do/plane/Bf-109E-7/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
452,Bf-109E-7N_Trop,air.BF_109E7N_Trop,com/maddox/il2/objects/air/BF_109E7N_Trop,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\0A4852D4F3C59ACE,loose,CC6673291402A9D2EABD81CDCC1BAC7F1701777F45D8F24CB1195476E7C42364,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-7N.fmd,com/maddox/il2/objects/air/BF_109E7N_Trop,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109E7N_Trop,com/maddox/il2/objects/air/BF_109E7N_Trop,,player-capable-static,3DO/Plane/Bf-109E-7N_Trop/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
453,Bf-109E-7Z,air.BF_109E7NZ,com/maddox/il2/objects/air/BF_109E7NZ,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\005E548034BFD25C,loose,1CB4613B902414D0C2EA8AFE09280170A3481AAED5E90B345913148D515D9599,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109E-7NZ.fmd,com/maddox/il2/objects/air/BF_109E7NZ,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109Ex,com/maddox/il2/objects/air/BF_109E7NZ,,player-capable-static,3DO/Plane/Bf-109E-7NZ/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
454,Bf-109F-1,air.BF_109F1,com/maddox/il2/objects/air/BF_109F1,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\5B142BA8318528C8,loose,EA9BD626FFDFF59D7A5CACA5D138E95B5315CD19DBA6183059014823380FFFCD,47,com/maddox/il2/objects/air/BF_109F2,True,FlightModels/Bf-109F-2.fmd,com/maddox/il2/objects/air/BF_109F1,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109F2,com/maddox/il2/objects/air/BF_109F1,,player-capable-static,3DO/Plane/Bf-109F-2/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
455,Bf-109F-2,air.BF_109F2,com/maddox/il2/objects/air/BF_109F2,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\E39ACD08B95EF27C,loose,D3FBBB1D78251EF067CFCC76B299262644CFA88B5259FCD91A4A68A9F8CDC610,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109F-2.fmd,com/maddox/il2/objects/air/BF_109F2,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109F2,com/maddox/il2/objects/air/BF_109F2,,player-capable-static,3DO/Plane/Bf-109F-2(hu)/hier.him | 3DO/Plane/Bf-109F-2/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
456,Bf-109F-2/B,air.BF_109F2B,com/maddox/il2/objects/air/BF_109F2B,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\CB3660D23C01ABF0,loose,E34D2EC931293D29678D34B5B7D7D4665FF2C51BD3A58DAFAD398EE8CAD8E24E,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109F-2.fmd,com/maddox/il2/objects/air/BF_109F2B,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109F2,com/maddox/il2/objects/air/BF_109F2B,,player-capable-static,3DO/Plane/Bf-109F-2B/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
457,Bf-109F-2_Trop,air.BF_109F2trop,com/maddox/il2/objects/air/BF_109F2trop,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\2960B4F6F11AF1C4,loose,D0C9E368059DFB0A907A4950E99FD418F986C06BB39BB1B4D6A6170E7D54C60D,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109F-2.fmd,com/maddox/il2/objects/air/BF_109F2trop,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109F2,com/maddox/il2/objects/air/BF_109F2trop,,player-capable-static,3DO/Plane/Bf-109F-2trop/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
458,Bf-109F-2/B_Trop,air.BF_109F2Btrop,com/maddox/il2/objects/air/BF_109F2Btrop,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\85D3F7A0D7110EAE,loose,4D45D4DCC600CE3D6F652CD285E2A17AF90FFDB6C48C5978C277D96B37905232,47,com/maddox/il2/objects/air/BF_109F2B,True,FlightModels/Bf-109F-2.fmd,com/maddox/il2/objects/air/BF_109F2Btrop,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109F2,com/maddox/il2/objects/air/BF_109F2Btrop,,player-capable-static,3DO/Plane/Bf-109F-2trop/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
459,Bf-109F-2_U1_DZZMod,air.BF_109F2U1_DZZ,com/maddox/il2/objects/air/BF_109F2U1_DZZ,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\9A68953AAEC9FCC4,loose,0A3040E8338AE5E0116DFE8E7D3C121E717E1C3BF495C44CBE0C171F21745D1D,47,com/maddox/il2/objects/air/BF_109,True,FlightModels/Bf-109F-2.fmd,com/maddox/il2/objects/air/BF_109F2U1_DZZ,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitBF_109F2,com/maddox/il2/objects/air/BF_109F2U1_DZZ,,player-capable-static,,REVIEW,flight-model reference found; internal Buttons entry not yet verified
